SeqName	SeqDesc	GOTerms	Enzymes	KeggMaps
gene3166	solute carrier family facilitated glucose transporter member 8	integral component of membrane;substrate-specific transmembrane transporter activity;transmembrane transport		
gene3169	solute carrier family facilitated glucose transporter member 8	integral component of membrane;substrate-specific transmembrane transporter activity;transmembrane transport		
gene3164	solute carrier family facilitated glucose transporter member 8-like isoform x1	integral component of membrane;substrate-specific transmembrane transporter activity;transmembrane transport		
gene133	solute carrier organic anion transporter family member 3a1	membrane;transporter activity;protein binding;transport		
gene12353	solute carrier organic anion transporter family member 4a1 isoform x1	membrane;transporter activity;protein binding;transport		
gene5321	solute carrier organic anion transporter family member 5a1	membrane;transporter activity;protein binding;transport		
gene13859	somatostatin receptor type 2-like	integral component of membrane;somatostatin receptor activity;G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger;synaptic transmission		
gene13864	somatostatin receptor type 2-like	integral component of membrane;somatostatin receptor activity;G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger;synaptic transmission		
gene16589	something about silencing protein 10	nucleolus;small-subunit processome;maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)		
gene5092	sonic hedgehog protein a	peptidase activity;cell-cell signaling;multicellular organismal development;intein-mediated protein splicing		
gene2888	sorbin and sh3 domain-containing protein partial	protein binding		
gene369	sorbitol dehydrogenase-like	zinc ion binding;oxidoreductase activity;oxidation-reduction process		
gene13231	sorbitol dehydrogenase-like	zinc ion binding;oxidoreductase activity;oxidation-reduction process		
gene13234	sorbitol dehydrogenase-like	zinc ion binding;oxidoreductase activity;oxidation-reduction process		
gene4243	sortilin-related receptor-like	protein binding		
gene4244	sortilin-related receptor-like	integral component of membrane;protein binding		
gene18378	sortilin-related receptor-like isoform x2	protein binding		
gene14053	sortilin-related receptor-like isoform x2	protein binding		
gene3050	sorting and assembly machinery sam50	outer membrane		
gene12100	sorting nexin-12	phosphatidylinositol binding		
gene7305	sorting nexin-14 isoform x2	phosphatidylinositol binding		
gene11038	sorting nexin-17	phosphatidylinositol binding;signal transduction		
gene4972	sorting nexin-19-like	phosphatidylinositol binding		
gene4115	sorting nexin-2	phosphatidylinositol binding		
gene9353	sorting nexin-25	phosphatidylinositol binding		
gene11291	sorting nexin-25	phosphatidylinositol binding		
gene13565	sorting nexin-27	protein binding;phosphatidylinositol-3-phosphate binding;intracellular protein transport;signal transduction;endosomal transport		
gene15216	sorting nexin-30-like isoform x1	phosphatidylinositol binding		
gene7989	sorting nexin-4	cytoplasmic dynein complex;extrinsic component of membrane;SNARE complex;early endosome membrane;epidermal growth factor receptor binding;insulin receptor binding;phosphatidylinositol binding;transferrin receptor binding;leptin receptor binding;endocytosis;protein transport;vesicle organization;endocytic recycling;positive regulation of histamine secretion by mast cell;signal transduction;insulin receptor complex		
gene9504	sorting nexin-4-like	phosphatidylinositol binding		
gene11348	sorting nexin-5-like	phosphatidylinositol binding		
gene15447	sorting nexin-6 isoform x3	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds;phosphatidylinositol binding;carbohydrate metabolic process;nitrogen compound metabolic process		
gene12693	sorting nexin-6 isoform x3	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds;phosphatidylinositol binding;carbohydrate metabolic process;nitrogen compound metabolic process		
gene14415	sorting nexin-9	phagocytic vesicle;protein binding;phosphatidylinositol-3,4,5-trisphosphate binding;intracellular protein transport;mitotic nuclear division;phagosome-lysosome fusion involved in apoptotic cell clearance		
gene1704	soss complex subunit b1	nuclear part;nucleic acid binding;DNA repair		
gene11005	soss complex subunit c homolog			
gene1208	sparc	proteinaceous extracellular matrix;extracellular space;calcium ion binding;signal transduction		
gene4531	sparc-related modular calcium-binding protein 1 isoform x1	proteinaceous extracellular matrix;calcium ion binding;signal transduction		
gene11399	spastin isoform x1	ATP binding		
gene13214	spatacsin isoform x1			
gene13210	spatacsin isoform x2			
gene2190	speckle targeted pip5k1a-regulated poly polymerase	nucleotide binding;nucleic acid binding;zinc ion binding;nucleotidyltransferase activity		
gene7191	speckle targeted pip5k1a-regulated poly polymerase-like	nucleotide binding;nucleic acid binding;nucleotidyltransferase activity		
gene13939	speckle-type poz protein	protein binding		
gene13961	speckle-type poz protein a-like isoform x1	protein binding		
gene16579	spectrin alpha chain	protein binding		
gene4741	spectrin alpha chain isoform x1	calcium ion binding;protein binding		
gene10578	spectrin beta chain isoform x1	protein binding;phospholipid binding		
gene4526	spectrin beta non-erythrocytic 5 isoform x4	protein binding;phospholipid binding		
gene5265	speedy protein a			
gene615	sperm-associated antigen 7 homolog	nucleic acid binding		
gene2351	spermatogenesis-associated protein 20-like isoform x1	catalytic activity		
gene402	spermatogenesis-associated protein 5 isoform x1	ATP binding		
gene506	spermatogenesis-associated protein 5-like protein 1	ATP binding		
gene4035	spermatogenesis-defective protein 39 homolog isoform x1	intracellular organelle;cytoplasmic part		
gene3509	spermidine synthase	catalytic activity;polyamine metabolic process		
gene5877	spermine oxidase	oxidoreductase activity;oxidation-reduction process		
gene6967	spermine oxidase	oxidoreductase activity;oxidation-reduction process		
gene6274	spermine oxidase	oxidoreductase activity;oxidation-reduction process		
gene6276	spermine oxidase	oxidoreductase activity;oxidation-reduction process		
gene6658	spermine oxidase isoform x1	zinc ion binding;oxidoreductase activity;oxidation-reduction process		
gene669	spermine synthase	spermine synthase activity;spermine biosynthetic process;arginine metabolic process;proline metabolic process;beta-alanine metabolic process		
gene2545	sphingolipid delta -desaturase des1 isoform x1	integral component of membrane;sphingolipid delta-4 desaturase activity;sphingolipid biosynthetic process		
gene12830	sphingomyelin partial	hydrolase activity		
gene10978	sphingomyelin phosphodiesterase	sphingomyelin phosphodiesterase activity;sphingomyelin catabolic process;glycosphingolipid metabolic process		
gene18437	sphingomyelin phosphodiesterase	sphingomyelin phosphodiesterase activity;sphingomyelin catabolic process;glycosphingolipid metabolic process		
gene5624	sphingomyelin phosphodiesterase	sphingomyelin phosphodiesterase activity;sphingomyelin catabolic process;glycosphingolipid metabolic process		
gene13202	sphingomyelin phosphodiesterase 3-like isoform x1	cytoplasm;catalytic activity;single-organism metabolic process		
gene10004	sphingomyelin phosphodiesterase 4	sphingomyelin phosphodiesterase D activity;glycosphingolipid metabolic process		
gene2895	sphingomyelin phosphodiesterase isoform x2	hydrolase activity;lipid metabolic process		
gene10977	sphingomyelin phosphodiesterase isoform x3	sphingomyelin phosphodiesterase activity;sphingomyelin catabolic process;glycosphingolipid metabolic process		
gene10980	sphingomyelin phosphodiesterase isoform x3	hydrolase activity		
gene2094	sphingomyelinase d-like partial	phosphoric diester hydrolase activity;lipid metabolic process		
gene12714	sphingosine kinase 2-like	kinase activity		
gene12721	sphingosine kinase 2-like	kinase activity		
gene1084	sphingosine-1-phosphate lyase 1	carboxy-lyase activity;pyridoxal phosphate binding;carboxylic acid metabolic process		
